,Year,CU,TCRC,SP2
White Pine,1998,0.9414285714285715,820.28826929231,498.08672926585473
White Pine,1999,0.9285714285714286,557.9950901626388,452.20109928406646
White Pine,2000,0.6428571428571429,555.4588259029698,533.8081174976221
White Pine,2001,0.9285714285714286,585.971062800398,398.2247760378723
White Pine,2002,0.9285714285714286,528.7539362675177,358.9698750922221
White Pine,2003,0.9,437.7020239493989,303.6604734259495
White Pine,2004,0.8142857142857143,314.71018578087495,642.7808068011332
White Pine,2005,0.9597142857142859,605.9993462162437,702.623222632848
White Pine,2006,0.9982571428571428,654.0771892519688,1222.9212106889845
White Pine,2007,0.9107333333333334,400.97019232272004,1066.9176514175442
White Pine,2008,0.9167466666666667,289.6092544923923,870.8586548308886
White Pine,2009,0.6426666666666667,484.40437246063215,733.937472228944
White Pine,2010,0.5508684210526316,295.48463456469347,965.4771784642735
Yerington,1992,1.0,987.505982760015,
Yerington,1993,1.0,959.1938700091315,643.4263428857876
Yerington,1994,1.0,841.3371092476353,710.6444034910924
Yerington,1995,1.0,659.2490789967804,1003.1611059604347
Yerington,1996,1.0,839.2436749351455,694.3183006954018
Yerington,1997,1.0,906.3963774982449,686.8798854471715
Browns,2008,1.0,289.6092544923923,870.8586548308886
Browns,2009,1.0,484.40437246063215,733.937472228944
Girilambone,1993,1.0,959.1938700091315,643.4263428857876
Girilambone,1994,1.0,841.3371092476353,710.6444034910924
Girilambone,1995,1.0,659.2490789967804,1003.1611059604347
Girilambone,1996,1.0,839.2436749351455,694.3183006954018
Girilambone,1997,1.0,906.3963774982449,686.8798854471715
Girilambone,1998,1.0,820.28826929231,498.08672926585473
Girilambone,1999,1.0,557.9950901626388,452.20109928406646
Girilambone,2000,1.0,555.4588259029698,533.8081174976221
Girilambone,2001,1.0,585.971062800398,398.2247760378723
Girilambone,2002,1.0,528.7539362675177,358.9698750922221
Great Australia,1996,1.0,839.2436749351455,694.3183006954018
Great Australia,1997,1.0,906.3963774982449,686.8798854471715
Great Australia,1998,1.0,820.28826929231,498.08672926585473
Great Australia,1999,1.0,557.9950901626388,452.20109928406646
Great Australia,2011,1.0,344.9625421973603,1184.76825799962
Great Australia,2012,1.0,377.1973518924253,910.701977977671
Great Australia,2013,1.0,416.49708654295705,620.9346932352228
Great Australia,2014,1.0,538.6579380491202,637.6917506905429
Great Australia,2015,1.0,625.7403040522361,626.0847314924467
Great Australia,2016,1.0,562.2139195262345,526.1823495711269
Great Australia,2017,1.0,523.0624830203443,756.6289598528965
Lady Annie,2007,1.0,400.97019232272004,1066.9176514175442
Lady Annie,2008,1.0,289.6092544923923,870.8586548308886
Lady Annie,2009,1.0,484.40437246063215,733.937472228944
Lady Annie,2010,1.0,295.48463456469347,965.4771784642735
Lady Annie,2011,1.0,344.9625421973603,1184.76825799962
Lady Annie,2012,1.0,377.1973518924253,910.701977977671
Lady Annie,2013,1.0,416.49708654295705,620.9346932352228
Lady Annie,2014,1.0,538.6579380491202,637.6917506905429
Lady Annie,2015,1.0,625.7403040522361,626.0847314924467
Lady Annie,2016,1.0,562.2139195262345,526.1823495711269
Leichardt (Mount Watso,2007,1.0,400.97019232272004,1066.9176514175442
Leichardt (Mount Watso,2008,1.0,289.6092544923923,870.8586548308886
Mount Cuthbert,1996,1.0,839.2436749351455,694.3183006954018
Mount Cuthbert,1997,1.0,906.3963774982449,686.8798854471715
Mount Cuthbert,1998,1.0,820.28826929231,498.08672926585473
Mount Cuthbert,1999,1.0,557.9950901626388,452.20109928406646
Mount Cuthbert,2000,1.0,555.4588259029698,533.8081174976221
Mount Cuthbert,2001,1.0,585.971062800398,398.2247760378723
Mount Cuthbert,2002,1.0,528.7539362675177,358.9698750922221
Mount Isa Cu,1992,1.0,987.505982760015,
Mount Isa Cu,1993,1.0,959.1938700091315,643.4263428857876
Mount Isa Cu,1994,1.0,841.3371092476353,710.6444034910924
Mount Isa Cu,1995,1.0,659.2490789967804,1003.1611059604347
Mount Isa Sm Dust SxEw,2006,0.8,654.0771892519688,1222.9212106889845
Mount Isa Sm Dust SxEw,2007,1.0,400.97019232272004,1066.9176514175442
Mount Isa Sm Dust SxEw,2008,1.0,289.6092544923923,870.8586548308886
Mount Isa Sm Dust SxEw,2009,1.0,484.40437246063215,733.937472228944
Mount Isa Sm Dust SxEw,2010,1.0,295.48463456469347,965.4771784642735
Mount Isa Sm Dust SxEw,2011,1.0,344.9625421973603,1184.76825799962
Mount Isa Sm Dust SxEw,2012,1.0,377.1973518924253,910.701977977671
Mount Isa Sm Dust SxEw,2013,1.0,416.49708654295705,620.9346932352228
Mount Isa Sm Dust SxEw,2014,1.0,538.6579380491202,637.6917506905429
Mount Isa Sm Dust SxEw,2015,1.0,625.7403040522361,626.0847314924467
Mount Isa Sm Dust SxEw,2016,1.0,562.2139195262345,526.1823495711269
Mount Isa Sm Dust SxEw,2017,1.0,523.0624830203443,756.6289598528965
Mt Gordon,1992,1.0,987.505982760015,
Mt Gordon,1993,1.0,959.1938700091315,643.4263428857876
Mt Gordon,1994,1.0,841.3371092476353,710.6444034910924
Mt Gordon,1995,1.0,659.2490789967804,1003.1611059604347
Mt Gordon,1996,1.0,839.2436749351455,694.3183006954018
Mt Gordon,1997,1.0,906.3963774982449,686.8798854471715
Mt Gordon,1998,1.0,820.28826929231,498.08672926585473
Mt Gordon,1999,1.0,557.9950901626388,452.20109928406646
Mt Gordon,2000,1.0,555.4588259029698,533.8081174976221
Mt Gordon,2001,1.0,585.971062800398,398.2247760378723
Mt Gordon,2002,1.0,528.7539362675177,358.9698750922221
Mt Gordon,2003,1.0,437.7020239493989,303.6604734259495
Mt Gordon,2004,1.0,314.71018578087495,642.7808068011332
Nifty,1993,1.0,959.1938700091315,643.4263428857876
Nifty,1994,1.0,841.3371092476353,710.6444034910924
Nifty,1995,1.0,659.2490789967804,1003.1611059604347
Nifty,1996,1.0,839.2436749351455,694.3183006954018
Nifty,1997,1.0,906.3963774982449,686.8798854471715
Nifty,1998,1.0,820.28826929231,498.08672926585473
Nifty,1999,1.0,557.9950901626388,452.20109928406646
Nifty,2000,1.0,555.4588259029698,533.8081174976221
Nifty,2001,1.0,585.971062800398,398.2247760378723
Nifty,2002,1.0,528.7539362675177,358.9698750922221
Nifty,2003,1.0,437.7020239493989,303.6604734259495
Nifty,2004,1.0,314.71018578087495,642.7808068011332
Nifty,2005,1.0,605.9993462162437,702.623222632848
Nifty,2006,1.0,654.0771892519688,1222.9212106889845
Nifty,2007,1.0,400.97019232272004,1066.9176514175442
Nifty,2008,1.0,289.6092544923923,870.8586548308886
Nifty,2009,1.0,484.40437246063215,733.937472228944
Olympic Dam,1992,0.986153846153846,987.505982760015,
Olympic Dam,1993,0.9353846153846154,959.1938700091315,643.4263428857876
Olympic Dam,1994,0.9,841.3371092476353,710.6444034910924
Olympic Dam,1995,1.103076923076923,659.2490789967804,1003.1611059604347
Olympic Dam,1996,0.981578947368421,839.2436749351455,694.3183006954018
Olympic Dam,1997,0.9303157894736841,906.3963774982449,686.8798854471715
Olympic Dam,1998,0.8900657894736842,820.28826929231,498.08672926585473
Olympic Dam,1999,0.8486666666666667,557.9950901626388,452.20109928406646
Olympic Dam,2000,1.00235,555.4588259029698,533.8081174976221
Olympic Dam,2001,0.9659105263157894,585.971062800398,398.2247760378723
Olympic Dam,2002,0.9277083333333334,528.7539362675177,358.9698750922221
Olympic Dam,2003,0.7622857142857143,437.7020239493989,303.6604734259495
Olympic Dam,2004,0.9749095238095238,314.71018578087495,642.7808068011332
Olympic Dam,2005,0.9095238095238095,605.9993462162437,702.623222632848
Olympic Dam,2006,0.7971428571428572,654.0771892519688,1222.9212106889845
Olympic Dam,2007,0.7861904761904762,400.97019232272004,1066.9176514175442
Olympic Dam,2008,0.8476190476190476,289.6092544923923,870.8586548308886
Olympic Dam,2009,0.6895238095238095,484.40437246063215,733.937472228944
Olympic Dam,2010,0.5876190476190476,295.48463456469347,965.4771784642735
Olympic Dam,2011,0.8757142857142858,344.9625421973603,1184.76825799962
Olympic Dam,2012,0.7409523809523809,377.1973518924253,910.701977977671
Olympic Dam,2013,0.7776190476190477,416.49708654295705,620.9346932352228
Olympic Dam,2014,0.8404761904761905,538.6579380491202,637.6917506905429
Olympic Dam,2015,0.6966666666666668,625.7403040522361,626.0847314924467
Olympic Dam,2016,0.8571428571428571,562.2139195262345,526.1823495711269
Olympic Dam,2017,0.8571428571428571,523.0624830203443,756.6289598528965
Olympic Dam (Ew),1992,0.9666666666666667,987.505982760015,
Olympic Dam (Ew),1993,0.9666666666666667,959.1938700091315,643.4263428857876
Olympic Dam (Ew),1994,0.9166666666666666,841.3371092476353,710.6444034910924
Olympic Dam (Ew),1995,0.9285714285714286,659.2490789967804,1003.1611059604347
Olympic Dam (Ew),1996,0.85,839.2436749351455,694.3183006954018
Olympic Dam (Ew),1997,0.8125,906.3963774982449,686.8798854471715
Olympic Dam (Ew),1998,0.75,820.28826929231,498.08672926585473
Olympic Dam (Ew),1999,0.9166666666666666,557.9950901626388,452.20109928406646
Olympic Dam (Ew),2000,1.0,555.4588259029698,533.8081174976221
Olympic Dam (Ew),2001,0.85,585.971062800398,398.2247760378723
Olympic Dam (Ew),2004,0.8,314.71018578087495,642.7808068011332
Olympic Dam (Ew),2005,0.8240000000000001,605.9993462162437,702.623222632848
Olympic Dam (Ew),2006,0.624,654.0771892519688,1222.9212106889845
Olympic Dam (Ew),2007,0.5,400.97019232272004,1066.9176514175442
Olympic Dam (Ew),2008,0.536,289.6092544923923,870.8586548308886
Olympic Dam (Ew),2009,0.428,484.40437246063215,733.937472228944
Olympic Dam (Ew),2010,0.336,295.48463456469347,965.4771784642735
Olympic Dam (Ew),2011,0.516,344.9625421973603,1184.76825799962
Olympic Dam (Ew),2012,0.504,377.1973518924253,910.701977977671
Olympic Dam (Ew),2013,0.444,416.49708654295705,620.9346932352228
Olympic Dam (Ew),2014,0.452,538.6579380491202,637.6917506905429
Olympic Dam (Ew),2015,0.332,625.7403040522361,626.0847314924467
Olympic Dam (Ew),2016,0.52,562.2139195262345,526.1823495711269
Olympic Dam (Ew),2017,0.52,523.0624830203443,756.6289598528965
Port Kembla,1992,0.54875,987.505982760015,
Port Kembla,1993,0.65175,959.1938700091315,643.4263428857876
Port Kembla,1994,0.6711625,841.3371092476353,710.6444034910924
Port Kembla,1995,0.17408333333333334,659.2490789967804,1003.1611059604347
Port Kembla,2000,0.14,555.4588259029698,533.8081174976221
Port Kembla,2001,0.36666666666666664,585.971062800398,398.2247760378723
Port Kembla,2002,0.49166666666666664,528.7539362675177,358.9698750922221
Port Kembla,2003,0.5325,437.7020239493989,303.6604734259495
Townsville,1992,0.889,987.505982760015,
Townsville,1993,0.91675,959.1938700091315,643.4263428857876
Townsville,1994,0.961,841.3371092476353,710.6444034910924
Townsville,1995,0.806515,659.2490789967804,1003.1611059604347
Townsville,1996,0.94426,839.2436749351455,694.3183006954018
Townsville,1997,0.7177500000000001,906.3963774982449,686.8798854471715
Townsville,1998,0.6873333333333334,820.28826929231,498.08672926585473
Townsville,1999,0.7989176470588235,557.9950901626388,452.20109928406646
Townsville,2000,0.8235294117647058,555.4588259029698,533.8081174976221
Townsville,2001,0.8592814814814815,585.971062800398,398.2247760378723
Townsville,2002,0.8443148148148149,528.7539362675177,358.9698750922221
Townsville,2003,0.7829296296296296,437.7020239493989,303.6604734259495
Townsville,2004,0.8800777777777778,314.71018578087495,642.7808068011332
Townsville,2005,0.8118444444444445,605.9993462162437,702.623222632848
Townsville,2006,0.7747703703703703,654.0771892519688,1222.9212106889845
Townsville,2007,0.7998586206896552,400.97019232272004,1066.9176514175442
Townsville,2008,0.88839,289.6092544923923,870.8586548308886
Townsville,2009,0.9244,484.40437246063215,733.937472228944
Townsville,2010,0.9566699999999999,295.48463456469347,965.4771784642735
Townsville,2011,0.9217833333333334,344.9625421973603,1184.76825799962
Townsville,2012,0.8893266666666667,377.1973518924253,910.701977977671
Townsville,2013,0.9410000000000001,416.49708654295705,620.9346932352228
Townsville,2014,0.974,538.6579380491202,637.6917506905429
Townsville,2015,0.9623333333333333,625.7403040522361,626.0847314924467
Townsville,2016,0.9666666666666667,562.2139195262345,526.1823495711269
Townsville,2017,0.9666666666666667,523.0624830203443,756.6289598528965
Whim Creek SxEw,2005,1.0,605.9993462162437,702.623222632848
Whim Creek SxEw,2006,1.0,654.0771892519688,1222.9212106889845
Whim Creek SxEw,2007,1.0,400.97019232272004,1066.9176514175442
Whim Creek SxEw,2008,1.0,289.6092544923923,870.8586548308886
Whim Creek SxEw,2009,1.0,484.40437246063215,733.937472228944
Whim Creek SxEw,2014,1.0,538.6579380491202,637.6917506905429
Whim Creek SxEw,2015,1.0,625.7403040522361,626.0847314924467
Whim Creek SxEw,2016,1.0,562.2139195262345,526.1823495711269
Whim Creek SxEw,2017,1.0,523.0624830203443,756.6289598528965
Aktogay,2015,1.0,625.7403040522361,626.0847314924467
Aktogay,2016,1.0,562.2139195262345,526.1823495711269
Aktogay,2017,1.0,523.0624830203443,756.6289598528965
Balkhash,1992,0.6792452830188679,987.505982760015,
Balkhash,1993,0.5207547169811321,959.1938700091315,643.4263428857876
Balkhash,1994,0.5105660377358491,841.3371092476353,710.6444034910924
Balkhash,1995,0.4449056603773585,659.2490789967804,1003.1611059604347
Balkhash,1996,0.29471698113207545,839.2436749351455,694.3183006954018
Balkhash,1997,0.36188679245283023,906.3963774982449,686.8798854471715
Balkhash,1998,0.4228679245283019,820.28826929231,498.08672926585473
Balkhash,1999,0.5094339622641509,557.9950901626388,452.20109928406646
Balkhash,2000,0.5460377358490566,555.4588259029698,533.8081174976221
Balkhash,2001,0.6188679245283019,585.971062800398,398.2247760378723
Balkhash,2002,0.669056603773585,528.7539362675177,358.9698750922221
Balkhash,2003,0.660377358490566,437.7020239493989,303.6604734259495
Balkhash,2004,0.720754716981132,314.71018578087495,642.7808068011332
Balkhash,2005,0.6086792452830189,605.9993462162437,702.623222632848
Balkhash,2006,0.6988679245283018,654.0771892519688,1222.9212106889845
Balkhash,2007,0.730943396226415,400.97019232272004,1066.9176514175442
Balkhash,2008,0.7449056603773585,289.6092544923923,870.8586548308886
Balkhash,2009,0.7513207547169811,484.40437246063215,733.937472228944
Balkhash,2010,0.7233962264150943,295.48463456469347,965.4771784642735
Balkhash,2011,0.7411320754716981,344.9625421973603,1184.76825799962
Balkhash,2012,0.6932075471698113,377.1973518924253,910.701977977671
Balkhash,2013,0.7094339622641509,416.49708654295705,620.9346932352228
Balkhash,2014,0.6792452830188679,538.6579380491202,637.6917506905429
Balkhash,2015,0.7169811320754716,625.7403040522361,626.0847314924467
Balkhash,2016,0.7358490566037735,562.2139195262345,526.1823495711269
Balkhash,2017,0.7358490566037735,523.0624830203443,756.6289598528965
Benkala,2012,1.0,377.1973518924253,910.701977977671
Benkala,2013,1.0,416.49708654295705,620.9346932352228
Benkala,2014,1.0,538.6579380491202,637.6917506905429
Benkala,2015,1.0,625.7403040522361,626.0847314924467
Benkala,2016,1.0,562.2139195262345,526.1823495711269
Benkala,2017,1.0,523.0624830203443,756.6289598528965
Kounrad,2012,1.0,377.1973518924253,910.701977977671
Kounrad,2013,1.0,416.49708654295705,620.9346932352228
Kounrad,2014,1.0,538.6579380491202,637.6917506905429
Kounrad,2015,1.0,625.7403040522361,626.0847314924467
Kounrad,2016,1.0,562.2139195262345,526.1823495711269
Kounrad,2017,1.0,523.0624830203443,756.6289598528965
Ust Kamenogorsk,1994,0.7666666666666666,841.3371092476353,710.6444034910924
Ust Kamenogorsk,1995,0.8833333333333333,659.2490789967804,1003.1611059604347
Ust Kamenogorsk,1996,0.75,839.2436749351455,694.3183006954018
Ust Kamenogorsk,2011,0.258,344.9625421973603,1184.76825799962
Ust Kamenogorsk,2012,0.6628571428571428,377.1973518924253,910.701977977671
Ust Kamenogorsk,2013,0.8909714285714286,416.49708654295705,620.9346932352228
Ust Kamenogorsk,2014,0.8314285714285715,538.6579380491202,637.6917506905429
Ust Kamenogorsk,2015,0.8885714285714286,625.7403040522361,626.0847314924467
Ust Kamenogorsk,2016,1.0,562.2139195262345,526.1823495711269
Ust Kamenogorsk,2017,1.0,523.0624830203443,756.6289598528965
Zhezkazgan,1992,0.9941463414634147,987.505982760015,
Zhezkazgan,1993,0.875609756097561,959.1938700091315,643.4263428857876
Zhezkazgan,1994,0.686829268292683,841.3371092476353,710.6444034910924
Zhezkazgan,1995,0.6453658536585366,659.2490789967804,1003.1611059604347
Zhezkazgan,1996,0.9029268292682927,839.2436749351455,694.3183006954018
Zhezkazgan,1997,1.0082926829268293,906.3963774982449,686.8798854471715
Zhezkazgan,1998,1.0114285714285716,820.28826929231,498.08672926585473
Zhezkazgan,1999,1.0146666666666668,557.9950901626388,452.20109928406646
Zhezkazgan,2000,1.0,555.4588259029698,533.8081174976221
Zhezkazgan,2001,0.9976470588235294,585.971062800398,398.2247760378723
Zhezkazgan,2002,0.9784615384615385,528.7539362675177,358.9698750922221
Zhezkazgan,2003,0.9346153846153846,437.7020239493989,303.6604734259495
Zhezkazgan,2004,0.9076923076923077,314.71018578087495,642.7808068011332
Zhezkazgan,2005,0.8714814814814815,605.9993462162437,702.623222632848
Zhezkazgan,2006,0.8214814814814815,654.0771892519688,1222.9212106889845
Zhezkazgan,2007,0.6944444444444444,400.97019232272004,1066.9176514175442
Zhezkazgan,2008,0.6692592592592592,289.6092544923923,870.8586548308886
Zhezkazgan,2009,0.3888888888888889,484.40437246063215,733.937472228944
Zhezkazgan,2010,0.43333333333333335,295.48463456469347,965.4771784642735
Zhezkazgan,2011,0.41185185185185186,344.9625421973603,1184.76825799962
Zhezkazgan,2012,0.412962962962963,377.1973518924253,910.701977977671
Zhezkazgan,2013,0.476875,416.49708654295705,620.9346932352228
Zhezkazgan,2014,0.26666666666666666,538.6579380491202,637.6917506905429
Zhezkazgan,2015,0.37037037037037035,625.7403040522361,626.0847314924467
Zhezkazgan,2016,0.4074074074074074,562.2139195262345,526.1823495711269
Zhezkazgan,2017,0.4074074074074074,523.0624830203443,756.6289598528965
Mednogorsk,1999,0.236,557.9950901626388,452.20109928406646
Mednogorsk,2000,0.22200000000000003,555.4588259029698,533.8081174976221
Mednogorsk,2001,0.2,585.971062800398,398.2247760378723
Monchegorsk,1992,0.8137777777777777,987.505982760015,
Monchegorsk,1993,0.6455555555555555,959.1938700091315,643.4263428857876
Monchegorsk,1994,0.7255555555555555,841.3371092476353,710.6444034910924
Monchegorsk,1995,0.8111111111111111,659.2490789967804,1003.1611059604347
Monchegorsk,1996,0.6866666666666666,839.2436749351455,694.3183006954018
Monchegorsk,1997,0.8922222222222221,906.3963774982449,686.8798854471715
Monchegorsk,1998,0.9476666666666668,820.28826929231,498.08672926585473
Monchegorsk,1999,0.8888888888888888,557.9950901626388,452.20109928406646
