Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H0,1994,1994,1994,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7405,Master alloys of copper,8,Weight in kilograms,17500,,,,17500,,126024,,,0
H0,1994,1994,1994,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7405,Master alloys of copper,8,Weight in kilograms,17500,,,,17500,,126024,,,0
H0,1994,1994,1994,4,0,1,Import,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7405,Master alloys of copper,8,Weight in kilograms,32378,,,,32378,,218277,,,0
H0,1995,1995,1995,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7405,Master alloys of copper,8,Weight in kilograms,45098,,,,45098,,188364,,,0
H0,1995,1995,1995,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7405,Master alloys of copper,8,Weight in kilograms,101199,,,,101199,,785098,,,0
H0,1995,1995,1995,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7405,Master alloys of copper,8,Weight in kilograms,5562,,,,5562,,21115,,,0
H0,1995,1995,1995,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7405,Master alloys of copper,8,Weight in kilograms,20000,,,,20000,,223893,,,0
H0,1995,1995,1995,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7405,Master alloys of copper,8,Weight in kilograms,15178,,,,15178,,220658,,,0
H0,1995,1995,1995,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7405,Master alloys of copper,8,Weight in kilograms,127866,,,,127866,,389741,,,0
H0,1995,1995,1995,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7405,Master alloys of copper,8,Weight in kilograms,127866,,,,127866,,389741,,,0
H0,1995,1995,1995,4,0,1,Import,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7405,Master alloys of copper,8,Weight in kilograms,13687,,,,13687,,117504,,,0
H0,1992,1992,1992,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7406,Copper powders and flakes,8,Weight in kilograms,907400,,,,907400,,3275233,,,0
H0,1992,1992,1992,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7406,Copper powders and flakes,8,Weight in kilograms,609831,,,,609831,,1283741,,,0
H0,1992,1992,1992,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7406,Copper powders and flakes,8,Weight in kilograms,431327,,,,431327,,1431785,,,0
H0,1992,1992,1992,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7406,Copper powders and flakes,8,Weight in kilograms,217331,,,,217331,,419623,,,0
H0,1993,1993,1993,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7406,Copper powders and flakes,8,Weight in kilograms,1339022,,,,1339022,,5043487,,,0
H0,1993,1993,1993,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7406,Copper powders and flakes,8,Weight in kilograms,730797,,,,730797,,1320843,,,0
H0,1993,1993,1993,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7406,Copper powders and flakes,8,Weight in kilograms,171046,,,,171046,,1018007,,,0
H0,1993,1993,1993,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7406,Copper powders and flakes,8,Weight in kilograms,7261,,,,7261,,12235,,,0
H0,1993,1993,1993,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7406,Copper powders and flakes,8,Weight in kilograms,130298,,,,130298,,1212836,,,0
H0,1993,1993,1993,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7406,Copper powders and flakes,8,Weight in kilograms,91993,,,,91993,,569694,,,0
H0,1993,1993,1993,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7406,Copper powders and flakes,8,Weight in kilograms,76681,,,,76681,,524837,,,0
H0,1993,1993,1993,4,0,1,Import,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7406,Copper powders and flakes,8,Weight in kilograms,19699,,,,19699,,59724,,,0
H0,1993,1993,1993,4,0,2,Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7406,Copper powders and flakes,8,Weight in kilograms,90584,,,,90584,,535568,,,0
H0,1993,1993,1993,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7406,Copper powders and flakes,8,Weight in kilograms,75272,,,,75272,,490711,,,0
H0,1994,1994,1994,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7406,Copper powders and flakes,8,Weight in kilograms,2473798,,,,2473798,,6650058,,,0
H0,1994,1994,1994,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7406,Copper powders and flakes,8,Weight in kilograms,436080,,,,436080,,960883,,,0
H0,1994,1994,1994,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7406,Copper powders and flakes,8,Weight in kilograms,152655,,,,152655,,624350,,,0
H0,1994,1994,1994,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7406,Copper powders and flakes,8,Weight in kilograms,6375,,,,6375,,11039,,,0
H0,1994,1994,1994,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7406,Copper powders and flakes,8,Weight in kilograms,188144,,,,188144,,991365,,,0
H0,1994,1994,1994,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7406,Copper powders and flakes,8,Weight in kilograms,191860,,,,191860,,694298,,,0
H0,1994,1994,1994,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7406,Copper powders and flakes,8,Weight in kilograms,108849,,,,108849,,477314,,,0
H0,1994,1994,1994,4,0,1,Import,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7406,Copper powders and flakes,8,Weight in kilograms,27499,,,,27499,,68316,,,0
H0,1994,1994,1994,4,0,2,Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7406,Copper powders and flakes,8,Weight in kilograms,186643,,,,186643,,630381,,,0
H0,1994,1994,1994,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7406,Copper powders and flakes,8,Weight in kilograms,103632,,,,103632,,413397,,,0
H0,1995,1995,1995,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7406,Copper powders and flakes,8,Weight in kilograms,2235972,,,,2235972,,5452329,,,0
H0,1995,1995,1995,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7406,Copper powders and flakes,8,Weight in kilograms,553485,,,,553485,,1117152,,,0
H0,1995,1995,1995,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7406,Copper powders and flakes,8,Weight in kilograms,371358,,,,371358,,467097,,,0
H0,1995,1995,1995,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7406,Copper powders and flakes,8,Weight in kilograms,343406,,,,343406,,570924,,,0
H0,1995,1995,1995,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7406,Copper powders and flakes,8,Weight in kilograms,49649,,,,49649,,496257,,,0
H0,1995,1995,1995,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7406,Copper powders and flakes,8,Weight in kilograms,203785,,,,203785,,856138,,,0
H0,1995,1995,1995,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7406,Copper powders and flakes,8,Weight in kilograms,169461,,,,169461,,765264,,,0
H0,1995,1995,1995,4,0,1,Import,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7406,Copper powders and flakes,8,Weight in kilograms,3624,,,,3624,,14219,,,0
H0,1995,1995,1995,4,0,2,Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7406,Copper powders and flakes,8,Weight in kilograms,182191,,,,182191,,715755,,,0
H0,1995,1995,1995,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7406,Copper powders and flakes,8,Weight in kilograms,147867,,,,147867,,624881,,,0
H0,1992,1992,1992,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7407,"Copper bars, rods and profiles",8,Weight in kilograms,40869358,,,,40869358,,83533129,,,0
H0,1992,1992,1992,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7407,"Copper bars, rods and profiles",8,Weight in kilograms,3362170,,,,3362170,,6549640,,,0
H0,1992,1992,1992,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7407,"Copper bars, rods and profiles",8,Weight in kilograms,27507198,,,,27507198,,52400396,,,0
H0,1992,1992,1992,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7407,"Copper bars, rods and profiles",8,Weight in kilograms,3007875,,,,3007875,,5652048,,,0
H0,1993,1993,1993,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7407,"Copper bars, rods and profiles",8,Weight in kilograms,62109736,,,,62109736,,110474085,,,0
H0,1993,1993,1993,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7407,"Copper bars, rods and profiles",8,Weight in kilograms,2344381,,,,2344381,,4369714,,,0
H0,1993,1993,1993,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7407,"Copper bars, rods and profiles",8,Weight in kilograms,8828725,,,,8828725,,16663482,,,0
H0,1993,1993,1993,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7407,"Copper bars, rods and profiles",8,Weight in kilograms,1799062,,,,1799062,,2918798,,,0
H0,1993,1993,1993,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7407,"Copper bars, rods and profiles",8,Weight in kilograms,34416862,,,,34416862,,80675248,,,0
H0,1993,1993,1993,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7407,"Copper bars, rods and profiles",8,Weight in kilograms,21943627,,,,21943627,,48874503,,,0
H0,1993,1993,1993,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7407,"Copper bars, rods and profiles",8,Weight in kilograms,13850071,,,,13850071,,31256295,,,0
H0,1993,1993,1993,4,0,1,Import,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7407,"Copper bars, rods and profiles",8,Weight in kilograms,1904433,,,,1904433,,4039391,,,0
H0,1993,1993,1993,4,0,2,Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7407,"Copper bars, rods and profiles",8,Weight in kilograms,21608662,,,,21608662,,47828455,,,0
H0,1993,1993,1993,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7407,"Copper bars, rods and profiles",8,Weight in kilograms,13656475,,,,13656475,,30723836,,,0
H0,1994,1994,1994,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7407,"Copper bars, rods and profiles",8,Weight in kilograms,75332569,,,,75332569,,126961723,,,0
H0,1994,1994,1994,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7407,"Copper bars, rods and profiles",8,Weight in kilograms,4688699,,,,4688699,,10107544,,,0
H0,1994,1994,1994,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7407,"Copper bars, rods and profiles",8,Weight in kilograms,7186331,,,,7186331,,14160729,,,0
H0,1994,1994,1994,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7407,"Copper bars, rods and profiles",8,Weight in kilograms,3044749,,,,3044749,,6210179,,,0
H0,1994,1994,1994,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7407,"Copper bars, rods and profiles",8,Weight in kilograms,37917332,,,,37917332,,84375056,,,0
H0,1994,1994,1994,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7407,"Copper bars, rods and profiles",8,Weight in kilograms,22644048,,,,22644048,,49560624,,,0
H0,1994,1994,1994,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7407,"Copper bars, rods and profiles",8,Weight in kilograms,14531541,,,,14531541,,32231696,,,0
H0,1994,1994,1994,4,0,1,Import,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7407,"Copper bars, rods and profiles",8,Weight in kilograms,1851388,,,,1851388,,4344588,,,0
H0,1994,1994,1994,4,0,2,Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7407,"Copper bars, rods and profiles",8,Weight in kilograms,22415348,,,,22415348,,48804880,,,0
H0,1994,1994,1994,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7407,"Copper bars, rods and profiles",8,Weight in kilograms,14354912,,,,14354912,,31608824,,,0
H0,1995,1995,1995,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7407,"Copper bars, rods and profiles",8,Weight in kilograms,85790485,,,,85790485,,179925958,,,0
H0,1995,1995,1995,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7407,"Copper bars, rods and profiles",8,Weight in kilograms,11400505,,,,11400505,,28295876,,,0
H0,1995,1995,1995,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7407,"Copper bars, rods and profiles",8,Weight in kilograms,7662174,,,,7662174,,18262561,,,0
H0,1995,1995,1995,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7407,"Copper bars, rods and profiles",8,Weight in kilograms,8872487,,,,8872487,,21799189,,,0
H0,1995,1995,1995,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7407,"Copper bars, rods and profiles",8,Weight in kilograms,40344291,,,,40344291,,111357507,,,0
H0,1995,1995,1995,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7407,"Copper bars, rods and profiles",8,Weight in kilograms,24577530,,,,24577530,,61331304,,,0
H0,1995,1995,1995,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7407,"Copper bars, rods and profiles",8,Weight in kilograms,17754699,,,,17754699,,45344092,,,0
H0,1995,1995,1995,4,0,1,Import,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7407,"Copper bars, rods and profiles",8,Weight in kilograms,1936803,,,,1936803,,4539890,,,0
H0,1995,1995,1995,4,0,2,Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7407,"Copper bars, rods and profiles",8,Weight in kilograms,23999998,,,,23999998,,59066293,,,0
H0,1995,1995,1995,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7407,"Copper bars, rods and profiles",8,Weight in kilograms,17344003,,,,17344003,,43491440,,,0
H0,1992,1992,1992,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7408,Copper wire,8,Weight in kilograms,43342189,,,,43342189,,124102228,,,0
H0,1992,1992,1992,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7408,Copper wire,8,Weight in kilograms,16227429,,,,16227429,,42847258,,,0
H0,1992,1992,1992,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7408,Copper wire,8,Weight in kilograms,30181774,,,,30181774,,65938370,,,0
H0,1992,1992,1992,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7408,Copper wire,8,Weight in kilograms,14602260,,,,14602260,,38199846,,,0
H0,1993,1993,1993,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7408,Copper wire,8,Weight in kilograms,62295564,,,,62295564,,140603233,,,0
H0,1993,1993,1993,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7408,Copper wire,8,Weight in kilograms,16196264,,,,16196264,,38994952,,,0
H0,1993,1993,1993,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7408,Copper wire,8,Weight in kilograms,10331630,,,,10331630,,25023098,,,0
H0,1993,1993,1993,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7408,Copper wire,8,Weight in kilograms,13358072,,,,13358072,,32296337,,,0
H0,1993,1993,1993,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7408,Copper wire,8,Weight in kilograms,85304707,,,,85304707,,204005951,,,0
H0,1993,1993,1993,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7408,Copper wire,8,Weight in kilograms,72722712,,,,72722712,,163476728,,,0
H0,1993,1993,1993,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7408,Copper wire,8,Weight in kilograms,67145766,,,,67145766,,150586736,,,0
H0,1993,1993,1993,4,0,1,Import,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7408,Copper wire,8,Weight in kilograms,12704776,,,,12704776,,30786750,,,0
H0,1993,1993,1993,4,0,2,Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7408,Copper wire,8,Weight in kilograms,71137763,,,,71137763,,159162458,,,0
H0,1993,1993,1993,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7408,Copper wire,8,Weight in kilograms,65652272,,,,65652272,,146513552,,,0
H0,1994,1994,1994,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7408,Copper wire,8,Weight in kilograms,92252937,,,,92252937,,194751437,,,0
H0,1994,1994,1994,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7408,Copper wire,8,Weight in kilograms,20501791,,,,20501791,,50136827,,,0
H0,1994,1994,1994,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7408,Copper wire,8,Weight in kilograms,7443311,,,,7443311,,17866456,,,0
H0,1994,1994,1994,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7408,Copper wire,8,Weight in kilograms,17724331,,,,17724331,,43248442,,,0
H0,1994,1994,1994,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7408,Copper wire,8,Weight in kilograms,110035112,,,,110035112,,269431968,,,0
H0,1994,1994,1994,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7408,Copper wire,8,Weight in kilograms,96710296,,,,96710296,,221586272,,,0
H0,1994,1994,1994,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7408,Copper wire,8,Weight in kilograms,89832640,,,,89832640,,206181744,,,0
H0,1994,1994,1994,4,0,1,Import,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7408,Copper wire,8,Weight in kilograms,14262561,,,,14262561,,33814384,,,0
H0,1994,1994,1994,4,0,2,Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7408,Copper wire,8,Weight in kilograms,94825160,,,,94825160,,216706256,,,0
H0,1994,1994,1994,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7408,Copper wire,8,Weight in kilograms,88089600,,,,88089600,,201730384,,,0
H0,1995,1995,1995,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7408,Copper wire,8,Weight in kilograms,116038475,,,,116038475,,269045362,,,0
H0,1995,1995,1995,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7408,Copper wire,8,Weight in kilograms,21775199,,,,21775199,,62099308,,,0
H0,1995,1995,1995,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7408,Copper wire,8,Weight in kilograms,5654046,,,,5654046,,14244463,,,0
H0,1995,1995,1995,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7408,Copper wire,8,Weight in kilograms,17131096,,,,17131096,,48655207,,,0
H0,1995,1995,1995,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7408,Copper wire,8,Weight in kilograms,138694710,,,,138694710,,432108367,,,0
H0,1995,1995,1995,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7408,Copper wire,8,Weight in kilograms,117590878,,,,117590878,,337207046,,,0
H0,1995,1995,1995,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7408,Copper wire,8,Weight in kilograms,108701393,,,,108701393,,315283981,,,0
H0,1995,1995,1995,4,0,1,Import,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7408,Copper wire,8,Weight in kilograms,18930951,,,,18930951,,55995275,,,0
H0,1995,1995,1995,4,0,2,Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7408,Copper wire,8,Weight in kilograms,114890263,,,,114890263,,328341361,,,0
H0,1995,1995,1995,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7408,Copper wire,8,Weight in kilograms,106143686,,,,106143686,,306958110,,,0
H0,1992,1992,1992,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strips, thickness > 0.15mm",8,Weight in kilograms,46233754,,,,46233754,,90114671,,,0
H0,1992,1992,1992,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strips, thickness > 0.15mm",8,Weight in kilograms,9612581,,,,9612581,,25191708,,,0
H0,1992,1992,1992,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7409,"Copper plates, sheets and strips, thickness > 0.15mm",8,Weight in kilograms,28000931,,,,28000931,,56348324,,,0
H0,1992,1992,1992,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7409,"Copper plates, sheets and strips, thickness > 0.15mm",8,Weight in kilograms,9174130,,,,9174130,,24042911,,,0
H0,1993,1993,1993,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strips, thickness > 0.15mm",8,Weight in kilograms,46123574,,,,46123574,,106951090,,,0
H0,1993,1993,1993,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strips, thickness > 0.15mm",8,Weight in kilograms,9116595,,,,9116595,,20405375,,,0
H0,1993,1993,1993,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7409,"Copper plates, sheets and strips, thickness > 0.15mm",8,Weight in kilograms,10298611,,,,10298611,,23265060,,,0
H0,1993,1993,1993,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7409,"Copper plates, sheets and strips, thickness > 0.15mm",8,Weight in kilograms,8248287,,,,8248287,,18255812,,,0
H0,1993,1993,1993,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strips, thickness > 0.15mm",8,Weight in kilograms,60102384,,,,60102384,,181822660,,,0
H0,1993,1993,1993,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strips, thickness > 0.15mm",8,Weight in kilograms,28582588,,,,28582588,,73581188,,,0
H0,1993,1993,1993,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strips, thickness > 0.15mm",8,Weight in kilograms,13624190,,,,13624190,,38186621,,,0
H0,1993,1993,1993,4,0,1,Import,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strips, thickness > 0.15mm",8,Weight in kilograms,8833079,,,,8833079,,21552003,,,0
H0,1993,1993,1993,4,0,2,Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strips, thickness > 0.15mm",8,Weight in kilograms,26929342,,,,26929342,,68562927,,,0
H0,1993,1993,1993,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strips, thickness > 0.15mm",8,Weight in kilograms,12931541,,,,12931541,,35641821,,,0
H0,1994,1994,1994,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strips, thickness > 0.15mm",8,Weight in kilograms,63542420,,,,63542420,,147020366,,,0
